film_id,year,length,budget,votes,genre,rating
4979,1931,9,12.2,5,Documentary,7.8
4980,1971,90,13.4,12,Drama,3.9
4981,2001,98,7.4,3327,Drama,4.1
4982,1987,114,13.7,776,Action,3.8
4983,1988,97,13.4,6,Drama,2.6
4984,1986,,6.1,145,Drama,3.5
4985,1958,106,13.8,1324,Comedy,3.2
4986,1918,20,11.6,64,Comedy,8.1
4987,1986,96,12.2,5,Action,5.3
4988,1954,7,17.8,23,Animation,8.3
4989,1979,113,15.3,54,Action,4
4990,2004,124,10.2,16,Drama,2.9
4991,1998,4,17.3,14,Short,7.5
4992,1945,103,18.4,99,Drama,5.2
4993,1960,95,14.1,93,Drama,3.3
4994,1963,64,15.5,20,Comedy,7.8
4995,1944,97,7.8,6,Comedy,4.7
4996,2002,102,12.4,98,Drama,3.8
4997,1962,111,15,9,Action,3.5
4998,2001,109,16.2,1585,Comedy,1.5
4999,2001,100,15.5,37,Drama,2.8
5000,1989,108,10,16,Drama,4.5
5001,1955,99,12.9,6,Comedy,8.4
5002,1955,98,9.5,19,Comedy,4.4
5003,1994,97,15,59,Action,5.6
5004,1996,91,12.2,10,Drama,5.2
5005,1981,90,10.9,7,Drama,4.1
5006,2002,100,7.8,39,Documentary,5.2
5007,1975,98,13.6,6,Drama,4.5
5008,1942,7,16.2,46,Animation,7.7
5009,1960,72,14.3,369,Comedy,7.6
5010,1973,96,10.7,17,Drama,3.9
5011,1953,6,12.4,5,Animation,7.4
5012,1951,90,13.3,21,Action,4.8
5013,1941,87,16.7,65,Action,8.5
5014,1948,86,7.8,15,Action,4.5
5015,1994,110,12.2,50,Comedy,8.3
5016,1983,90,14,36,Drama,4.1
5017,1953,98,10.8,9,Comedy,7.9
5018,1967,101,13.6,3584,Drama,5.1
5019,1992,109,12.9,2248,Comedy,5
5020,1992,210,11.2,225,Drama,5.9
5021,1957,99,16.9,13,Comedy,8
5022,1999,102,13.8,216,Comedy,7.8
5023,1991,240,12.5,833,Drama,5.1
5024,1991,238,10.6,90,Action,4.5
5025,1952,82,12.1,98,Comedy,3.7
5026,1950,70,10.5,6,Action,4.3
5027,1934,73,14.1,84,Comedy,8.5
5028,1944,83,10.2,24,Action,4.5
5029,1996,99,14.5,134,Comedy,7.8
5030,1952,87,13.4,72,Comedy,8.5
5031,1954,91,13.7,323,Comedy,8.4
5032,1952,89,17,152,Comedy,7
5033,1987,91,11.9,16,Comedy,7.8
5034,2001,120,8.7,108,Action,4.2
5035,1998,71,10.3,15,Documentary,7.5
5036,1951,108,11.1,235,Drama,3.6
5037,1969,98,13,22,Drama,2.3
5038,1987,150,11.6,79,Drama,4.4
5039,1952,75,10,12,Comedy,7.7
5040,1967,92,19,10,Comedy,8
5041,1971,107,14.7,73,Comedy,7.8
5042,1960,127,13.2,386,Comedy,4
5043,1943,90,11.8,23,Drama,4.8
5044,1942,78,13.5,13,Action,4.2
5045,1950,67,10.4,12,Action,4.7
5046,2003,110,12.5,82,Action,4.2
5047,1945,68,13.3,22,Action,3.5
5048,1947,78,12.1,38,Action,4.9
5049,1937,44,14.4,11,Short,8.5
5050,1945,126,10,844,Drama,4.8
5051,1926,92,13.8,42,Drama,3.2
5052,1998,96,8.8,1034,Drama,3.7
5053,1987,118,13.8,871,Drama,3
5054,2003,91,14.7,638,Action,8.2
5055,1999,87,8.2,33,Action,4.7
5056,1995,70,11.5,14,Drama,3.9
5057,1995,104,13,24,Action,5.7
5058,1999,90,14.2,43,Comedy,7.9
5059,1970,85,10.7,290,Action,3.6
5060,1970,,10.5,36,Drama,5.5
5061,1998,172,12.6,1934,Drama,4.9
5062,1938,62,13,14,Drama,3.9
5063,1936,90,11.5,37,Drama,1.7
5064,1959,123,15.7,100,Drama,3.3
5065,1927,99,12.8,48,Drama,3.2
5066,1970,88,9.4,28,Drama,4.1
5067,1993,60,14.8,6,Documentary,8.1
5068,2002,105,16.8,3175,Action,7.3
5069,1997,83,10.1,256,Drama,2.9
5070,1930,30,12.8,163,Comedy,8.4
5071,1971,84,10.3,11,Action,5.3
5072,1980,91,15.7,14,Comedy,8.1
5073,1999,13,10.9,14,Short,7.7
5074,2004,95,15.4,15,Comedy,8.1
5075,1942,57,12.5,6,Action,4.4
5076,1933,78,10,5,Action,3.1
5077,1973,88,12,39,Drama,3.9
5078,1992,109,12.4,37,Drama,3.2
5079,1978,13,12.7,18,Documentary,7.8
5080,2002,52,8.4,6,Documentary,7.7
5081,1977,91,12.1,76,Action,2.7
5082,1982,94,12.1,50,Action,3.3
5083,1983,89,10.8,14,Comedy,8.2
5084,1970,182,11.1,66,Drama,3.3
5085,1980,91,11.9,7,Drama,4.9
5086,1979,104,16,11,Comedy,7.4
5087,2002,95,9.4,25,Drama,4.7
5088,1972,94,8.8,307,Action,3.6
5089,2002,85,11.8,35,Drama,5
5090,2002,89,4.5,29,Documentary,4.2
5091,1907,15,11.2,74,Short,8.1
5092,1996,83,8.9,26,Documentary,8.3
5093,1982,90,13.7,13,Drama,4.9
5094,1934,9,8.5,5,Short,7.4
5095,1953,20,15.6,84,Animation,7.8
5096,2000,90,14,10,Action,2.7
5097,1990,107,11.6,15,Drama,2.6
5098,1925,151,10.1,848,Drama,4.5
5099,1959,214,8.9,21031,Action,4.3
5100,1995,11,10.4,14,Short,7.8
5101,2002,115,12.4,14437,Comedy,4.9
5102,1952,91,16.2,667,Action,7.6
5103,1980,102,9.9,13,Action,4.9
5104,2002,75,15.6,7,Action,7.7
5105,2002,90,10.6,178,Drama,3.5
5106,2001,96,11,233,Action,2.2
5107,1953,95,12.3,165,Action,3.3
5108,1970,95,13.5,3568,Action,3
5109,1979,93,11.8,402,Comedy,7.7
5110,1993,91,7.4,148,Action,5.1
5111,1954,87,12.2,53,Action,3.9
5112,1955,,8.5,23,Drama,4.2
5113,1996,82,17.7,30,Drama,4
5114,1968,,9.9,9,Comedy,7.3
5115,1985,87,10.2,66,Drama,3
5116,2003,109,8.5,52,Drama,3.7
5117,1968,90,11.9,65,Comedy,8.6
5118,2000,72,14,62,Documentary,7.8
5119,1974,86,10.5,679,Action,6.2
5120,1987,88,16.2,296,Action,8.2
5121,2004,97,14.8,93,Drama,3.6
5122,1993,98,17.4,7201,Comedy,3.8
5123,1955,116,16.8,255,Drama,4.2
5124,1992,105,14.8,299,Drama,3.3
5125,1971,41,12.8,71,Animation,1.4
5126,1970,97,16.3,34,Drama,3.9
5127,1930,65,8.5,19,Action,4.1
5128,1997,108,9.7,854,Drama,4
5129,1997,105,6.6,19,Action,3.3
5130,1983,105,17.8,31,Drama,5.5
5131,2001,,12.6,63,Action,6
5132,2001,107,9.7,222,Drama,2.9
5133,1999,99,9.4,2058,Action,4.9
5134,1973,118,19.4,37,Drama,5.6
5135,1990,85,13.1,22,Drama,2.8
5136,1941,93,8.7,11,Comedy,4.1
5137,2004,98,7.1,37,Drama,3.5
5138,1984,141,10.5,13,Romance,3.6
5139,1966,94,13.6,241,Comedy,5.3
5140,1999,,9,184,Comedy,5
5141,1994,97,7.9,53,Action,3.6
5142,1938,95,13.3,32,Drama,4.9
5143,1990,98,15.9,12,Drama,3.6
5144,1918,72,13.7,94,Drama,3.6
5145,1931,98,15.7,6,Drama,3.8
5146,1921,,13.8,50,Comedy,3.5
5147,2004,92,6.3,27,Drama,2.8
5148,1933,84,11.6,24,Romance,4.8
5149,1990,117,15.9,125,Documentary,7.1
5150,1945,70,8,5,Documentary,5.3
5151,1931,,8.8,47,Drama,4.3
5152,1985,96,10,67,Drama,4.8
5153,2001,88,13.1,57,Documentary,7.7
5154,1998,6,10.3,14,Drama,8.4
5155,1980,,13.8,6,Action,3.4
5156,1942,70,9.8,38,Drama,3.6
5157,1948,87,10.3,236,Drama,4.3
5158,2001,99,8.9,257,Drama,4.6
5159,1991,100,8.2,9,Drama,3.7
5160,1994,99,12.8,77,Drama,5.5
5161,1965,85,10.6,9,Drama,4.3
5162,1999,107,14,26,Action,4.8
5163,1989,89,10.4,11,Drama,3.9
5164,1948,89,12.8,15,Comedy,8.1
5165,1975,90,10.9,6,Comedy,8.2
5166,1975,115,7,20,Action,4.3
5167,1977,95,9.4,76,Comedy,3.1
5168,1956,77,10,8,Drama,3.2
5169,1944,65,13.2,6,Action,3.8
5170,1978,80,11.3,45,Action,4
5171,1979,93,8.2,43,Action,6.3
5172,1978,92,15,9,Action,3.8
5173,1988,119,11.2,39,Drama,2.7
5174,1957,95,12.1,54,Comedy,8.5
5175,2004,45,14.4,8,Comedy,8
5176,1996,87,13.7,429,Comedy,7.6
5177,1967,92,12.7,6,Action,3.4
5178,1988,83,10.9,13,Action,3.5
5179,1968,96,13.7,150,Action,5.2
5180,2002,5,11.5,20,Animation,4.4
5181,1995,100,9.6,181,Comedy,2.7
5182,1989,94,9.8,83,Comedy,4
5183,1929,20,14.9,75,Comedy,8.4
5184,1984,121,11.5,40,Action,4.6
5185,1975,70,12.1,23,Documentary,7.9
5186,1993,,15.5,20,Documentary,7
5187,1987,108,10.2,21,Drama,5.4
5188,2000,114,11,18,Action,4.7
5189,2001,100,14.5,27,Drama,4.3
5190,1963,80,12.1,6,Drama,3.1
5191,1998,81,7.7,156,Drama,5.3
5192,1998,93,6.8,995,Drama,4.1
5193,1999,17,12.4,9,Short,8.8
5194,2000,14,8.5,8,Drama,8.5
5195,2003,82,12.2,30,Drama,4.1
5196,1996,95,12.7,43,Drama,3.5
5197,1991,90,14.4,30,Action,5
5198,2000,101,9.1,102,Comedy,2.9
5199,2001,92,14.7,13,Comedy,3.6
5200,1956,33,14.7,19,Drama,7.4
5201,1989,102,13.1,5,Drama,5.5
5202,1937,86,13,7,Drama,4.8
5203,2004,90,9.6,63,Comedy,3.9
5204,2000,102,6.7,130,Drama,5
5205,1979,111,12.4,130,Documentary,8
5206,1984,94,13.3,1303,Comedy,7.9
5207,1943,94,10.5,97,Comedy,7.7
5208,1975,83,12.7,28,Drama,3.5
5209,1982,116,10.9,434,Comedy,4.1
5210,1990,48,14.3,5,Documentary,9
5211,1969,97,11.1,40,Comedy,8.4
5212,1999,92,13.3,1795,Drama,4.3
5213,1982,79,13.1,7,Action,3.2
5214,1982,114,12.3,1670,Comedy,8.5
5215,1935,75,15.1,7,Drama,4.7
5216,1999,88,9,69,Comedy,3.1
5217,1964,102,12,374,Drama,4.8
5218,1997,90,9,25,Documentary,7.4
5219,1997,90,14.5,787,Action,8
5220,1982,96,8.9,22,Drama,5.2
5221,1996,88,10.6,10,Action,3.2
5222,1987,95,9.9,714,Action,3.6
5223,2004,93,15,113,Comedy,8.3
5224,1956,104,10.8,69,Action,4.3
5225,2003,112,15.8,174,Comedy,7.8
5226,1946,172,12.1,6138,Drama,3.4
5227,2000,90,8.6,11790,Comedy,4.7
5228,1963,142,12.2,7,Documentary,7.8
5229,1962,104,10.9,102,Action,3.8
5230,1959,121,12.7,266,Drama,3.9
5231,1981,97,14,7,Comedy,2.2
5232,1981,76,12.8,33,Documentary,8
5233,1986,104,9.8,956,Comedy,4.1
5234,1975,89,10.3,12,Documentary,8.4
5235,1951,84,13.1,50,Action,4.1
5236,1989,97,12.9,1168,Action,4.7
5237,1993,101,14.6,548,Action,3.7
5238,1995,90,16.5,255,Action,8.5
5239,1999,90,11.1,96,Action,2.3
5240,1990,90,10.7,109,Action,7.7
5241,1971,85,9.5,5,Action,3.8
5242,1977,86,14.2,86,Action,4.5
5243,1978,,13.2,12,Action,6
5244,1971,89,10.3,93,Action,4.7
5245,2002,86,14.2,6,Drama,2.8
5246,1977,103,12.7,7,Drama,5.2
5247,1974,100,16.1,14,Action,8
5248,1992,21,12.2,17,Drama,8.3
5249,1992,171,13.6,37,Drama,2.3
5250,1963,99,12.4,5,Drama,3.6
5251,1983,162,12.7,11,Romance,4.7
5252,2001,99,15.9,5,Comedy,7.7
5253,2002,84,11.9,7,Drama,4
5254,1990,168,14.4,85,Drama,3.6
5255,1983,95,17.7,282,Drama,4
5256,2003,90,8.9,157,Action,3.9
5257,1945,82,10.2,34,Action,3.1
5258,1993,93,14.2,150,Action,3.7
5259,1954,108,12.7,151,Drama,4.4
5260,1988,126,11.5,990,Action,4.2
5261,1955,70,8.1,7,Drama,4.2
5262,1908,9,11.4,6,Short,8.1
5263,1990,94,9.1,866,Comedy,5.3
5264,1978,125,14.5,312,Drama,4.9
5265,1956,90,10.5,9,Romance,2.3
5266,1926,95,14.7,33,Comedy,8.4
5267,1982,95,12.5,27,Comedy,8.4
5268,1998,95,10.3,38,Comedy,6.8
5269,1999,85,8.3,158,Drama,4.8
5270,2002,98,12.6,2697,Drama,2.1
5271,1985,97,17.2,8109,Comedy,4
5272,1997,87,10.9,447,Drama,3.6
5273,1999,102,13.8,1513,Comedy,4.8
5274,1997,85,13.2,5,Action,7.6
5275,2000,80,11,527,Comedy,4.7
5276,2002,92,9.6,90,Comedy,4.7
5277,2000,97,10.7,458,Action,3.1
5278,2000,9,16.7,22,Drama,8.3
5279,2004,90,10.8,21,Drama,6.4
5280,2000,12,10.2,59,Short,8.2
5281,1971,81,5.9,66,Romance,4.4
5282,1992,103,13.8,158,Drama,2.7
5283,1997,87,10,36,Comedy,8.2
5284,2003,,10.8,10,Drama,3.4
5285,1932,7,19.8,6,Animation,8.2
5286,1935,7,14.7,26,Animation,8.1
5287,1936,6,12,22,Animation,7.9
5288,1936,7,6.5,28,Animation,7.8
5289,1932,7,6.9,20,Animation,3.9
5290,1935,7,11.7,29,Animation,7.7
5291,1932,8,11.1,25,Animation,7.9
5292,1933,7,13.8,12,Animation,7.6
5293,1933,7,13,13,Animation,8.3
5294,1932,,9.9,17,Animation,3.7
5295,1933,,12.5,30,Animation,8.2
5296,1933,7,7.6,14,Animation,3.5
5297,1933,6,9.6,23,Animation,8.2
5298,1934,7,8.9,6,Animation,4.7
5299,1934,7,13.2,5,Animation,7.8
5300,1933,7,12.3,11,Animation,8.1
5301,1932,7,13,14,Animation,7.7
5302,1933,7,8.6,17,Animation,3.4
5303,1934,9,15.2,23,Animation,8.3
5304,1934,7,12.9,6,Animation,8.1
5305,1932,7,11.7,12,Animation,5
5306,1932,7,16.9,10,Animation,8.1
5307,2001,103,12.2,495,Action,3.8
5308,1934,7,11.3,31,Animation,7.8
5309,2005,90,14.5,36,Action,3.3
5310,1932,59,6,7,Action,3.2
5311,1973,91,7.8,7,Drama,4.9
5312,1998,26,7.5,5,Short,8.3
5313,1956,94,11.8,125,Drama,4.5
5314,1983,85,10.4,5,Action,3.5
5315,1935,60,11.8,12,Action,4.7
5316,1950,89,9.2,19,Drama,3.4
5317,1914,15,11.7,62,Comedy,7.8
5318,2002,95,6.4,204,Drama,3.6
5319,1937,88,10.1,33,Drama,4.7
5320,1945,83,15.8,7,Drama,4.6
5321,2000,92,9.8,67,Drama,4.1
5322,1944,112,15.1,219,Drama,3.2
5323,1974,100,12.9,13,Drama,4.4
5324,1926,12,11.9,6,Comedy,8.2
5325,1985,76,17.4,31,Action,8.2
5326,1995,95,17,149,Drama,3.7
5327,1997,90,11.2,20,Drama,3.6
5328,1977,101,11.9,125,Drama,5.2
5329,1998,102,10.8,12,Action,4.4
5330,1994,71,12.3,14,Documentary,7.7
5331,2003,,11.9,199,Comedy,7.6
5332,1993,92,11.7,2651,Comedy,8.4
5333,1989,85,5.1,22,Comedy,3.2
5334,1989,90,9.3,62,Comedy,4
5335,1984,105,11.9,16360,Action,8.2
5336,1987,100,7.6,10446,Action,5.6
5337,1994,104,10.8,6519,Action,8
5338,1986,85,9.3,13,Action,4.1
5339,1985,92,12.4,5,Action,2.7
5340,1997,88,16.4,3468,Action,8.6
5341,1988,88,10.8,73,Comedy,7.8
5342,1946,54,8.4,6,Action,4
5343,1939,65,14.3,11,Comedy,8
5344,1935,6,11.7,17,Animation,7.9
5345,1950,64,9.7,35,Comedy,8.1
5346,1937,53,9.6,6,Drama,3.5
5347,1946,105,13.3,20,Drama,4.1
5348,1972,91,13.8,220,Comedy,7.6
5349,1952,77,14.7,156,Drama,4
5350,1989,94,11.3,125,Action,4.1
5351,1994,93,11.2,1492,Comedy,8.1
5352,1945,65,9.4,49,Action,3.4
5353,1954,7,10,89,Animation,8.1
5354,1992,90,11.5,107,Documentary,8.1
5355,1973,91,10.8,47,Action,2.8
5356,1997,88,18.7,21,Documentary,7.1
5357,1993,89,14.4,165,Action,2.9
5358,2003,127,7.6,1905,Drama,4.3
5359,2003,56,11.3,11,Documentary,8.1
5360,1994,81,10.8,6,Action,4.6
5361,1996,87,11.9,92,Action,5.3
5362,1980,94,9.4,45,Action,4.9
5363,1998,94,14,5,Comedy,7.8
5364,1993,84,11.5,13,Action,3.8
5365,1948,82,9,10,Drama,4.2
5366,1998,4,12.9,5,Short,7.9
5367,1988,48,12.4,5,Comedy,8.5
5368,1992,113,12.8,76,Action,3.6
5369,1956,90,5.7,20,Action,2.5
5370,1998,105,9.2,41,Drama,3.8
5371,1995,100,11.1,1285,Drama,4.4
5372,2003,96,12.5,908,Comedy,8.1
5373,1977,88,6.6,15,Drama,4
5374,1980,129,7.5,41,Action,4.8
5375,1997,44,14.6,11,Short,7.4
5376,1987,93,10.6,238,Comedy,8
5377,1959,90,5.3,24,Action,4.8
5378,1940,84,12.7,60,Romance,3.2
5379,2001,92,12.1,46,Documentary,8.1
5380,1931,70,13.8,12,Drama,4.4
5381,1956,80,15.7,317,Drama,4
5382,1978,93,10.7,27,Documentary,7.7
5383,1987,83,11.5,13,Action,2.3
5384,1942,,12.8,18,Comedy,5
5385,1992,85,12.7,31,Action,4.1
5386,2001,91,11.1,219,Drama,3.9
5387,1989,94,13.9,51,Action,3.2
5388,1949,89,10.9,268,Drama,4.6
5389,2005,96,17.2,15,Documentary,7.5
5390,1930,60,11.8,5,Action,4.3
5391,1992,108,8.8,744,Drama,3
5392,2003,100,13.1,188,Action,6.3
5393,1942,22,11.3,42,Drama,8.1
5394,1999,108,11.2,2243,Documentary,7.9
5395,1987,97,11.7,7,Drama,2.2
5396,2000,89,14.8,12,Drama,3.8
5397,1999,96,12.8,62,Drama,4.3
5398,1979,114,14.9,956,Action,3.6
5399,1950,69,11.7,12,Action,3.4
5400,1987,84,14.7,27,Action,4.2
5401,1932,54,11.9,20,Action,4.1
5402,1922,81,9.7,13,Drama,3.7
5403,1940,58,13.7,6,Action,5
5404,2004,118,7.8,1051,Drama,5.3
5405,1960,75,11.4,79,Action,3.5
5406,1970,111,13.1,1575,Comedy,4.5
5407,2004,84,8.9,16,Action,5.7
5408,1985,,14.3,165,Drama,3.6
5409,1980,,12.3,6,Action,3.3
5410,1971,,15,5,Action,3.4
5411,1983,,10,37,Drama,4
5412,1978,,11.6,68,Drama,3.8
5413,1969,,13.2,12,Action,3.1
5414,1992,,11.7,22,Drama,4.1
5415,1993,140,13.3,5,Action,2.5
5416,1993,100,8.9,275,Comedy,2.8
5417,1991,147,10.7,11,Drama,5.3
5418,1980,125,5.5,12,Action,5.3
5419,2002,111,15.3,6,Drama,3.5
5420,2003,113,14.1,127,Action,3
5421,1999,100,9.3,65,Drama,4.5
5422,1956,110,11.2,224,Drama,3.6
5423,1977,142,3.2,36,Drama,4.3
5424,1969,96,16.3,13,Action,7.9
5425,1988,77,11.7,5,Action,3.2
5426,1986,90,13.7,18,Comedy,7.8
5427,1998,96,14.2,136,Action,7.8
5428,1986,89,11.4,24,Action,4
5429,1996,96,12.2,808,Drama,3.8
5430,1991,,11.8,148,Drama,4.5
5431,1983,96,13.3,362,Comedy,7.8
5432,1986,100,14.7,9,Action,4.2
5433,1975,99,10.8,44,Comedy,7.9
5434,1981,110,13,161,Comedy,8.1
5435,1972,94,10.9,15,Drama,3.3
5436,1998,90,8.7,57,Drama,5.5
5437,2002,102,10.3,90,Comedy,8.7
5438,2004,119,17,21,Action,8.1
5439,1951,89,6.2,5,Comedy,4
5440,1996,87,15.6,59,Action,3.5
5441,1974,84,8.6,11,Romance,3.9
5442,1966,174,10.6,411,Drama,5.5
5443,2001,90,11.1,7,Action,2.9
5444,2000,95,8.8,10,Comedy,4.8
5445,1994,84,11.6,10,Comedy,3.2
5446,1968,84,12.1,21,Drama,4.6
5447,1999,132,13.6,8925,Drama,5.4
5448,1980,82,10.1,9,Action,4.8
5449,1968,105,9.1,278,Drama,4.6
5450,2000,160,9.3,27,Action,2.7
5451,1984,103,12.3,122,Drama,3
5452,1987,95,10.5,110,Action,4.2
5453,1969,,8.9,10,Short,7.9
5454,1978,90,12.1,7,Comedy,7.3
5455,1981,90,7.5,12,Comedy,3.2
5456,1971,95,13,44,Comedy,8.3
5457,1974,90,14.4,67,Comedy,7.8
5458,1960,130,13.9,15,Action,4.9
5459,1986,123,11.6,19,Action,4.2
5460,1955,91,13.5,347,Drama,3.7
5461,1995,95,6.1,7,Comedy,4.2
5462,2001,130,11.9,29,Drama,3.2
5463,1942,88,10.6,6,Action,4.2
5464,1953,78,9.9,408,Comedy,8.5
5465,1995,102,12.4,35,Comedy,3.5
5466,2003,,17.5,137,Comedy,8.6
5467,2004,105,11.4,45,Action,3.8
5468,1977,85,9.1,20,Action,4.1
5469,1951,95,10.9,13,Comedy,7.7
5470,1988,104,14.9,18660,Comedy,8.5
5471,2002,118,10,15,Action,4
5472,1990,92,12,31,Action,2.6
5473,2001,111,10.1,189,Drama,4.5
5474,1974,83,6.8,308,Action,4.9
5475,1987,83,16.4,159,Action,8.4
5476,1952,9,10.7,17,Animation,7.8
5477,1934,9,12.4,80,Animation,8.8
5478,1936,7,13.6,8,Animation,8.5
5479,1989,81,11.5,57,Documentary,7.9
5480,1958,81,9.9,16,Comedy,8.4
5481,1967,31,10.4,7,Documentary,7.9
5482,1972,96,14,140,Action,4.4
5483,1940,73,10.1,14,Action,4.4
5484,1955,70,9,8,Drama,2.8
5485,1944,,12.6,12,Drama,4.8
5486,1957,84,8.1,20,Drama,3.5
5487,1969,102,15.5,54,Drama,5.3
5488,2004,88,8.4,2505,Comedy,4.7
5489,1930,68,17.9,15,Comedy,7.8
5490,1997,6,11.8,24,Short,7.8
5491,1999,104,9.4,271,Drama,4.3
5492,1980,95,12.8,591,Action,7.9
5493,1935,97,10.3,34,Action,4.2
5494,1936,100,14.4,31,Comedy,8.3
5495,1938,94,8.4,162,Comedy,4.6
5496,1932,80,13.7,42,Comedy,8.2
5497,1936,77,11.3,31,Comedy,8
5498,1996,90,9.9,781,Comedy,2.5
5499,1976,88,15.3,636,Action,8.1
5500,1929,19,9.5,312,Comedy,8.3
5501,1988,97,9.3,1773,Comedy,3.8
5502,1931,75,16.1,11,Comedy,4.5
5503,1933,82,13.6,7,Drama,4.1
5504,1935,58,15.3,7,Action,7.6
5505,1999,15,13.2,20,Short,8.5
5506,1957,84,14.7,14,Drama,3.8
5507,1949,75,17.3,27,Drama,3.9
5508,1933,62,7,6,Drama,5.7
5509,1954,60,16.2,6,Drama,3.9
5510,1938,7,10.2,10,Animation,8.2
5511,1983,105,9.7,6401,Comedy,5
5512,1959,109,10.1,87,Drama,4.1
5513,1937,80,11.8,43,Drama,4.2
5514,1948,103,18.8,36,Drama,3.2
5515,1932,63,14.3,53,Drama,3
5516,2004,129,11.3,8,Documentary,7.5
5517,1934,10,13.2,9,Short,8.3
5518,1948,95,8.3,642,Drama,4
5519,1955,89,8.1,414,Drama,4.7
5520,1958,165,9.5,1793,Drama,3.5
5521,1969,98,10.6,25,Drama,5.1
5522,1999,93,8.9,18258,Comedy,3.5
5523,1989,84,9.2,10,Comedy,3.9
5524,1930,17,15.4,14,Comedy,7.9
5525,1971,95,10.8,194,Action,4.1
5526,2003,75,6.3,16,Drama,1.5
5527,1987,108,10.9,2956,Action,3.2
5528,2000,117,10.6,842,Drama,4.3
5529,1997,96,4.1,47,Action,4.3
5530,2003,94,10.4,696,Comedy,4.8
5531,1996,90,7.3,34,Action,4.7
5532,2002,88,14.4,2453,Comedy,8.2
5533,1937,73,15.2,19,Drama,3.6
5534,2000,94,11.1,17,Action,3.6
5535,2003,125,11.9,31525,Comedy,3
5536,1959,180,13.9,54,Drama,4.9
5537,1978,108,11.9,237,Comedy,8.3
5538,1932,20,13.1,5,Comedy,8
5539,1993,,8,15,Comedy,3.5
5540,1961,100,10.3,25,Action,4.3
5541,1968,6,13.2,11,Animation,7.9
5542,1936,74,11.9,8,Drama,3.3
5543,1992,96,12.9,269,Comedy,8.4
5544,1995,100,2.9,610,Comedy,3
5545,1939,78,8.9,5,Action,3.9
5546,1966,95,12.6,559,Comedy,4.5
5547,1950,82,11.3,32,Comedy,8.6
5548,2001,12,13.4,8,Short,8.3
5549,1953,89,6.6,1645,Drama,2.6
5550,1944,8,15.9,25,Animation,7.8
5551,1999,89,12.2,196,Comedy,7.4
5552,1998,91,9.6,6206,Action,8.1
5553,1950,7,12.7,91,Animation,7.8
5554,1930,87,12.1,178,Drama,5
5555,2000,24,6.9,26,Drama,8.2
5556,1955,83,11.7,56,Drama,3.7
5557,1985,93,12.5,17,Action,4
5558,1934,19,11.8,14,Comedy,7.4
5559,1949,85,14.4,18,Action,4
5560,1971,110,12.7,1139,Action,3.5
5561,1952,90,14.9,266,Action,3.7
5562,1965,85,7.6,69,Comedy,3.7
5563,1999,90,10.5,3724,Comedy,4.3
5564,1955,111,8.5,279,Drama,3.7
5565,1957,92,12.9,46,Action,4.9
5566,1953,71,13.5,43,Drama,4.3
5567,1998,117,8.5,50179,Comedy,4.2
5568,1950,120,13.9,128,Drama,3.4
5569,1989,105,12.2,339,Comedy,8
5570,1990,93,9.4,138,Drama,3.1
5571,1982,82,16.8,58,Comedy,8.9
5572,1985,60,13.2,5,Action,4.6
5573,2000,98,9.5,7509,Comedy,3.3
5574,2000,92,14,131,Comedy,7.5
5575,1967,107,13.6,133,Action,8.2
5576,1998,90,9.7,15,Comedy,3.4
5577,1929,75,12,14,Comedy,8
5578,1996,107,15.9,4563,Drama,4.9
5579,1951,75,9.7,38,Drama,4.2
5580,1960,74,11.4,6,Drama,3.3
5581,1944,74,18.5,75,Comedy,8
5582,1997,91,12.6,2395,Comedy,8.6
5583,1964,90,12.1,71,Comedy,8.1
5584,1925,126,16.3,435,Drama,4.4
5585,1997,14,13.9,10,Comedy,8
5586,1989,100,15,1124,Comedy,2.3
5587,1994,72,16.7,6,Documentary,9
5588,1930,72,14.2,19,Comedy,3.8
5589,1940,11,10.4,8,Comedy,8.3
5590,2004,60,7.9,5,Documentary,3.8
5591,1979,93,15.9,6,Action,5.3
5592,1962,89,8.1,101,Drama,3.3
5593,1980,158,11.9,1838,Action,4.9
5594,1929,8,16.6,12,Short,8.8
5595,1983,85,11.7,32,Action,3.6
5596,1934,64,11.9,90,Drama,2.8
5597,1967,6,11.2,354,Drama,8.4
5598,1931,66,10,11,Action,3.6
5599,1937,60,9.1,11,Comedy,4.5
5600,1942,82,10.4,79,Drama,4.8
5601,1987,94,15.7,125,Comedy,8.1
5602,1936,70,11.3,29,Action,4.5
5603,1961,113,6.9,36,Drama,2.1
5604,1995,10,14.5,7,Short,8.2
5605,1952,122,10.2,413,Action,4.4
5606,1946,116,13.5,9980,Action,3.1
5607,1978,99,12.7,535,Action,5.8
5608,1968,77,7.9,17,Drama,4.4
5609,1985,10,11.6,189,Animation,8.2
5610,1946,,7.1,106,Animation,8.1
5611,1949,82,9.6,15,Action,4
5612,1999,90,9.7,25,Comedy,4.1
5613,1996,,11.6,105,Drama,3.4
5614,1922,61,9.5,9,Action,3.3
5615,1932,54,16.1,52,Action,8.2
5616,1949,71,13.1,311,Drama,5.4
5617,1990,99,14.7,195,Comedy,7.6
5618,1941,83,13,609,Comedy,8.3
5619,1994,2,14.9,41,Animation,8.5
5620,1942,88,9.6,112,Drama,3.1
5621,1965,9,15.2,17,Documentary,7.8
5622,1998,122,11.8,103,Drama,5.2
5623,1969,68,9.4,6,Action,3.6
